"destinacio","iata_code_origen","companyia","estat_vol","hora_sortida","hora_original","hora_estimada","minuts_retard","y_retard","lat_origen","lon_origen","lat_desti","lon_desti","distancia_vol_km","companyia_reduida"
"LCG","TLL","VuelingQatar AirwaysIberia","en rutaretardat","21:1521:45",21:15:00,21:45:00,30,TRUE,59.413246,24.83264,43.302101,-8.37726,2873.15988393792,"Altres"
"LCJ","OST","Enter Air","previstretardat","05:1505:35",05:15:00,05:35:00,20,TRUE,51.1998,2.874673,51.721901,19.3981,1145.04124057729,"Altres"
"LDB","IGU","LATAM Airlines","previstretardat","22:1022:32",22:10:00,22:32:00,22,TRUE,-25.594167,-54.489444,-23.334375,-51.128365,423.360670194635,"LATAM Airlines"
"LDB","CAC","LATAM Airlines","previstretardat","22:1022:32",22:10:00,22:32:00,22,TRUE,-25.000323,-53.501208,-23.334375,-51.128365,304.075675948577,"LATAM Airlines"
"LDB","MGF","LATAM Airlines","previstretardat","22:1022:32",22:10:00,22:32:00,22,TRUE,-23.47606,-52.016187,-23.334375,-51.128365,92.0608287520616,"LATAM Airlines"
"LDB","XAP","LATAM Airlines","previstretardat","22:1022:32",22:10:00,22:32:00,22,TRUE,-27.134199,-52.656601,-23.334375,-51.128365,450.101239866546,"LATAM Airlines"
"LDB","FEN","LATAM Airlines","previstretardat","22:1022:32",22:10:00,22:32:00,22,TRUE,-3.854471,-32.423302,-23.334375,-51.128365,2958.02060626572,"LATAM Airlines"
"LDB","JOI","LATAM Airlines","en rutaretardat","17:4017:47",17:40:00,17:47:00,7,TRUE,-26.224501,-48.797401,-23.334375,-51.128365,398.736547147103,"LATAM Airlines"
"LDE","AHO","Volotea","previstretardat","22:5523:06",22:55:00,23:06:00,11,TRUE,40.632099,8.29077,43.178699,-0.006439,743.151590311841,"Altres"
"LDE","LMP","Volotea","previstretardat","22:5523:06",22:55:00,23:06:00,11,TRUE,35.497898,12.6181,43.178699,-0.006439,1380.29251696897,"Altres"
"LDE","PEG","Volotea","previstretardat","22:5523:06",22:55:00,23:06:00,11,TRUE,43.095901,12.5132,43.178699,-0.006439,1016.08575146264,"Altres"
"LED","KZN","Nordwind Airlines","aterrat","17:30",17:30:00,17:30:00,0,FALSE,55.606201,49.278702,59.800301,30.262501,1218.20773563678,"Altres"
"LED","NJC","Aeroflot","previst","05:55",05:55:00,05:55:00,0,FALSE,60.949299,76.483597,59.800301,30.262501,2493.68846620212,"Aeroflot"
"LED","AER","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,43.449902,39.9566,59.800301,30.262501,1934.75512127059,"Pobeda"
"LED","SVX","Aeroflot","previst","06:10",06:10:00,06:10:00,0,FALSE,56.743099212646,60.802700042725,59.800301,30.262501,1803.02971372123,"Aeroflot"
"LED","KVX","Nordwind Airlines","aterrat","17:30",17:30:00,17:30:00,0,FALSE,58.503883,49.347831,59.800301,30.262501,1095.01004115659,"Altres"
"LED","AER","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,43.449902,39.9566,59.800301,30.262501,1934.75512127059,"Altres"
"LED","ULV","Aeroflot","en ruta","23:30",23:30:00,23:30:00,0,FALSE,54.268299,48.2267,59.800301,30.262501,1244.59045060317,"Aeroflot"
"LED","BUS","BelaviaUTair AviationRed WingsNordwind Airlines","aterrat","17:55",17:55:00,17:55:00,0,FALSE,41.610298,41.599701,59.800301,30.262501,2169.84315617294,"Altres"
"LED","MDL","Aeroflot","previst","07:10",07:10:00,07:10:00,0,FALSE,21.7021999359131,95.977897644043,59.800301,30.262501,6591.87365834879,"Aeroflot"
"LED","HMA","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,61.0285,69.086098,59.800301,30.262501,2106.72920733226,"Altres"
"LED","NBC","Rossiya Airlines","aterrat","16:40",16:40:00,16:40:00,0,FALSE,55.564701,52.092499,59.800301,30.262501,1374.4243776237,"Altres"
"LED","GYD","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,40.4674987792969,50.0466995239258,59.800301,30.262501,2551.86890824266,"Pobeda"
"LED","HMA","Rossiya Airlines","aterrat","19:00",19:00:00,19:00:00,0,FALSE,61.0285,69.086098,59.800301,30.262501,2106.72920733226,"Altres"
"LED","VOG","Smartavia","desconegut","21:55",21:55:00,21:55:00,0,FALSE,48.7825012207031,44.3455009460449,59.800301,30.262501,1523.54483993052,"Altres"
"LED","HMA","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,61.0285,69.086098,59.800301,30.262501,2106.72920733226,"Pobeda"
"LED","KUF","Ural Airlines","previst","07:50",07:50:00,07:50:00,0,FALSE,53.504902,50.164299,59.800301,30.262501,1397.18330966875,"Ural Airlines"
"LED","KZN","Pobeda","aterrat","20:45",20:45:00,20:45:00,0,FALSE,55.606201,49.278702,59.800301,30.262501,1218.20773563678,"Pobeda"
"LED","SVX","Ural Airlines","previst","07:50",07:50:00,07:50:00,0,FALSE,56.743099212646,60.802700042725,59.800301,30.262501,1803.02971372123,"Ural Airlines"
"LED","CEK","Aeroflot","previst","00:30",00:30:00,00:30:00,0,FALSE,55.305801,61.5033,59.800301,30.262501,1911.89979535544,"Aeroflot"
"LED","KZN","Smartavia","aterrat","16:25",16:25:00,16:25:00,0,FALSE,55.606201,49.278702,59.800301,30.262501,1218.20773563678,"Altres"
"LED","MRV","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,44.2251014709473,43.081901550293,59.800301,30.262501,1935.81260042572,"Pobeda"
"LED","KUF","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,53.504902,50.164299,59.800301,30.262501,1397.18330966875,"Altres"
"LED","SVX","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,56.743099212646,60.802700042725,59.800301,30.262501,1803.02971372123,"Altres"
"LED","IGT","Rossiya Airlines","aterrat","22:30",22:30:00,22:30:00,0,FALSE,43.323268,45.012568,59.800301,30.262501,2088.350709006,"Altres"
"LED","HTA","Aeroflot","previst","06:10",06:10:00,06:10:00,0,FALSE,52.026299,113.306,59.800301,30.262501,4903.10317052045,"Aeroflot"
"LED","CEK","Aeroflot","previst","01:30",01:30:00,01:30:00,0,FALSE,55.305801,61.5033,59.800301,30.262501,1911.89979535544,"Aeroflot"
"LED","ULV","Aeroflot","previst","00:30",00:30:00,00:30:00,0,FALSE,54.268299,48.2267,59.800301,30.262501,1244.59045060317,"Aeroflot"
"LED","KGD","Nordwind Airlines","aterrat","17:30",17:30:00,17:30:00,0,FALSE,54.8899993896484,20.5925998687744,59.800301,30.262501,796.155326251013,"Altres"
"LED","VKO","Smartavia","en ruta","00:25",00:25:00,00:25:00,0,FALSE,55.591499,37.261501,59.800301,30.262501,626.149645159313,"Altres"
"LED","SVX","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,56.743099212646,60.802700042725,59.800301,30.262501,1803.02971372123,"Pobeda"
"LED","NOJ","Rossiya Airlines","aterrat","22:30",22:30:00,22:30:00,0,FALSE,63.1833000183105,75.2699966430664,59.800301,30.262501,2369.71527705534,"Altres"
"LED","IGT","Rossiya Airlines","aterrat","21:00",21:00:00,21:00:00,0,FALSE,43.323268,45.012568,59.800301,30.262501,2088.350709006,"Altres"
"LED","HMA","Ural Airlines","previst","07:50",07:50:00,07:50:00,0,FALSE,61.0285,69.086098,59.800301,30.262501,2106.72920733226,"Ural Airlines"
"LED","IGT","Rossiya Airlines","aterrat","20:00",20:00:00,20:00:00,0,FALSE,43.323268,45.012568,59.800301,30.262501,2088.350709006,"Altres"
"LED","VKO","Smartavia","aterrat","18:30",18:30:00,18:30:00,0,FALSE,55.591499,37.261501,59.800301,30.262501,626.149645159313,"Altres"
"LED","MDL","S7 Airlines","aterrat","21:15",21:15:00,21:15:00,0,FALSE,21.7021999359131,95.977897644043,59.800301,30.262501,6591.87365834879,"Altres"
"LED","NOJ","Aeroflot","en ruta","23:30",23:30:00,23:30:00,0,FALSE,63.1833000183105,75.2699966430664,59.800301,30.262501,2369.71527705534,"Aeroflot"
"LED","KGD","Smartavia","aterrat","16:25",16:25:00,16:25:00,0,FALSE,54.8899993896484,20.5925998687744,59.800301,30.262501,796.155326251013,"Altres"
"LED","AER","Rossiya Airlines","aterrat","19:00",19:00:00,19:00:00,0,FALSE,43.449902,39.9566,59.800301,30.262501,1934.75512127059,"Altres"
"LED","NSK","Aeroflot","aterrat","20:45",20:45:00,20:45:00,0,FALSE,69.3110961914062,87.3321990966797,59.800301,30.262501,2800.41057691752,"Aeroflot"
"LED","BAX","Rossiya Airlines","aterrat","19:00",19:00:00,19:00:00,0,FALSE,53.3638000488281,83.5384979248047,59.800301,30.262501,3249.26816397425,"Altres"
"LED","PKV","Aeroflot","en ruta","23:30",23:30:00,23:30:00,0,FALSE,57.7839012145996,28.3955993652344,59.800301,30.262501,248.933886467326,"Aeroflot"
"LED","MMK","Aeroflot","en ruta","23:30",23:30:00,23:30:00,0,FALSE,68.7817001342773,32.7508010864258,59.800301,30.262501,1006.79367152163,"Aeroflot"
"LED","ZRH","Air Serbia","previst","05:55",05:55:00,05:55:00,0,FALSE,47.458056,8.548056,59.800301,30.262501,1968.40788881322,"Altres"
"LED","MSQ","Pobeda","aterrat","20:00",20:00:00,20:00:00,0,FALSE,53.888071,28.039964,59.800301,30.262501,671.814265058784,"Pobeda"
"LED","KZN","Nordwind Airlines","aterrat","19:20",19:20:00,19:20:00,0,FALSE,55.606201,49.278702,59.800301,30.262501,1218.20773563678,"Altres"
"LED","HTA","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,52.026299,113.306,59.800301,30.262501,4903.10317052045,"Altres"
"LED","AAQ","Smartavia","desconegut","18:40",18:40:00,18:40:00,0,FALSE,45.002102,37.347301,59.800301,30.262501,1713.8314591864,"Altres"
"LED","GOJ","Pobeda","aterrat","20:00",20:00:00,20:00:00,0,FALSE,56.228254,43.785197,59.800301,30.262501,888.840373284734,"Pobeda"
"LED","SKX","Rossiya Airlines","aterrat","21:00",21:00:00,21:00:00,0,FALSE,54.125129699707,45.2122573852539,59.800301,30.262501,1101.62702253601,"Altres"
"LED","UBN","Aeroflot","aterrat","20:45",20:45:00,20:45:00,0,FALSE,47.646916,106.819833,59.800301,30.262501,4915.04110359514,"Aeroflot"
"LED","GOJ","BelaviaUTair AviationRed WingsNordwind Airlines","aterrat","17:55",17:55:00,17:55:00,0,FALSE,56.228254,43.785197,59.800301,30.262501,888.840373284734,"Altres"
"LED","URJ","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,60.103298,64.826698,59.800301,30.262501,1904.90035403505,"Altres"
"LED","SKX","Rossiya Airlines","aterrat","22:30",22:30:00,22:30:00,0,FALSE,54.125129699707,45.2122573852539,59.800301,30.262501,1101.62702253601,"Altres"
"LED","HTA","Ural Airlines","previst","07:50",07:50:00,07:50:00,0,FALSE,52.026299,113.306,59.800301,30.262501,4903.10317052045,"Ural Airlines"
"LED","PEE","Aeroflot","en ruta","23:30",23:30:00,23:30:00,0,FALSE,57.914501,56.021198,59.800301,30.262501,1488.04160008767,"Aeroflot"
"LED","GYD","Ural Airlines","previst","07:50",07:50:00,07:50:00,0,FALSE,40.4674987792969,50.0466995239258,59.800301,30.262501,2551.86890824266,"Ural Airlines"
"LED","MRV","Aeroflot","previst","06:10",06:10:00,06:10:00,0,FALSE,44.2251014709473,43.081901550293,59.800301,30.262501,1935.81260042572,"Aeroflot"
"LED","KZN","Smartavia","desconegut","21:55",21:55:00,21:55:00,0,FALSE,55.606201,49.278702,59.800301,30.262501,1218.20773563678,"Altres"
"LED","HKT","Rossiya Airlines","aterrat","22:00",22:00:00,22:00:00,0,FALSE,8.1132,98.316902,59.800301,30.262501,8021.26403212716,"Altres"
"LED","OVB","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,55.019756,82.618675,59.800301,30.262501,3098.91460061926,"Pobeda"
"LED","GYD","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,40.4674987792969,50.0466995239258,59.800301,30.262501,2551.86890824266,"Altres"
"LED","HKT","Aeroflot","previst","00:30",00:30:00,00:30:00,0,FALSE,8.1132,98.316902,59.800301,30.262501,8021.26403212716,"Aeroflot"
"LED","PEZ","Rossiya Airlines","aterrat","21:00",21:00:00,21:00:00,0,FALSE,53.1105995178223,45.0210990905762,59.800301,30.262501,1169.73619185933,"Altres"
"LED","KGD","Nordwind Airlines","aterrat","19:20",19:20:00,19:20:00,0,FALSE,54.8899993896484,20.5925998687744,59.800301,30.262501,796.155326251013,"Altres"
"LED","ROV","Smartavia","desconegut","13:35",13:35:00,13:35:00,0,FALSE,47.493888,39.924722,59.800301,30.262501,1507.43714626833,"Altres"
"LED","HTA","Pobeda","previst","07:20",07:20:00,07:20:00,0,FALSE,52.026299,113.306,59.800301,30.262501,4903.10317052045,"Pobeda"
"LED","MMK","Rossiya Airlines","aterrat","22:30",22:30:00,22:30:00,0,FALSE,68.7817001342773,32.7508010864258,59.800301,30.262501,1006.79367152163,"Altres"
"LED","KVX","Smartavia","aterrat","16:25",16:25:00,16:25:00,0,FALSE,58.503883,49.347831,59.800301,30.262501,1095.01004115659,"Altres"
"LED","SKD","Smartavia","desconegut","21:55",21:55:00,21:55:00,0,FALSE,39.7005004882812,66.9838027954102,59.800301,30.262501,3386.8898649861,"Altres"
"LED","KVX","Smartavia","en ruta","22:15",22:15:00,22:15:00,0,FALSE,58.503883,49.347831,59.800301,30.262501,1095.01004115659,"Altres"
"LED","VKO","Pobeda","aterrat","21:35",21:35:00,21:35:00,0,FALSE,55.591499,37.261501,59.800301,30.262501,626.149645159313,"Pobeda"
"LED","KRR","Aeroflot","previst","01:30",01:30:00,01:30:00,0,FALSE,45.034698,39.170502,59.800301,30.262501,1747.78126633618,"Aeroflot"
"LED","ASF","Rossiya Airlines","aterrat","22:00",22:00:00,22:00:00,0,FALSE,46.282843,48.010511,59.800301,30.262501,1904.41771426295,"Altres"
"LED","SGC","Smartavia","previst","07:25",07:25:00,07:25:00,0,FALSE,61.3437004089355,73.4018020629883,59.800301,30.262501,2322.48833842753,"Altres"
"LED","KRR","Rossiya Airlines","aterrat","22:30",22:30:00,22:30:00,0,FALSE,45.034698,39.170502,59.800301,30.262501,1747.78126633618,"Altres"
"LED","KGD","Smartavia","desconegut","21:55",21:55:00,21:55:00,0,FALSE,54.8899993896484,20.5925998687744,59.800301,30.262501,796.155326251013,"Altres"
"LED","MDL","Pobeda","previst","08:40",08:40:00,08:40:00,0,FALSE,21.7021999359131,95.977897644043,59.800301,30.262501,6591.87365834879,"Pobeda"
"LED","AER","Aeroflot","previst","06:10",06:10:00,06:10:00,0,FALSE,43.449902,39.9566,59.800301,30.262501,1934.75512127059,"Aeroflot"
"LED","TOF","Rossiya Airlines","aterrat","19:00",19:00:00,19:00:00,0,FALSE,56.380298614502,85.208297729492,59.800301,30.262501,3161.15640011248,"Altres"
"LED","OST","Turkish Airlines","previstretardat","01:5502:15",01:55:00,02:15:00,20,TRUE,51.1998,2.874673,59.800301,30.262501,1954.25063373076,"Altres"
